source,original_path,class,original_split,filename,bbox_location,bbox_label,split,unified_path,original_category
medetec,C:\Users\skgin\Downloads\majorer - Copy\data\medetec-dataset\foot-ulcers\foot-ulcer-0020.jpg,diabetic,,foot-ulcer-0020.jpg,-1,0,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\diabetic\medetec_foot-ulcer-0020.jpg,foot-ulcers
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\D\79_0.jpg,diabetic,train,79_0.jpg,231,1,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\diabetic\azh_79_0.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Test\Test\D\48_0.jpg,diabetic,test,48_0.jpg,233,1,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\diabetic\azh_48_0.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Test\Test\D\40_0.jpg,diabetic,test,40_0.jpg,426,1,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\diabetic\azh_40_0.jpg,
medetec,C:\Users\skgin\Downloads\majorer - Copy\data\medetec-dataset\toes\toes-0041.jpg,diabetic,,toes-0041.jpg,-1,0,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\diabetic\medetec_toes-0041.jpg,toes
medetec,C:\Users\skgin\Downloads\majorer - Copy\data\medetec-dataset\foot-ulcers\foot-ulcer1-5.jpg,diabetic,,foot-ulcer1-5.jpg,-1,0,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\diabetic\medetec_foot-ulcer1-5.jpg,foot-ulcers
medetec,C:\Users\skgin\Downloads\majorer - Copy\data\medetec-dataset\toes\toes-0004.jpg,diabetic,,toes-0004.jpg,-1,0,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\diabetic\medetec_toes-0004.jpg,toes
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\D\84_0.jpg,diabetic,train,84_0.jpg,304,1,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\diabetic\azh_84_0.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\D\77_0.jpg,diabetic,train,77_0.jpg,273,1,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\diabetic\azh_77_0.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\D\32_1.jpg,diabetic,train,32_1.jpg,233,1,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\diabetic\azh_32_1.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\D\134_1.jpg,diabetic,train,134_1.jpg,275,1,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\diabetic\azh_134_1.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Test\Test\D\62_0.jpg,diabetic,test,62_0.jpg,284,1,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\diabetic\azh_62_0.jpg,
medetec,C:\Users\skgin\Downloads\majorer - Copy\data\medetec-dataset\foot-ulcers\foot-ulcer-0009.jpg,diabetic,,foot-ulcer-0009.jpg,-1,0,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\diabetic\medetec_foot-ulcer-0009.jpg,foot-ulcers
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\D\41_0.jpg,diabetic,train,41_0.jpg,83,1,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\diabetic\azh_41_0.jpg,
medetec,C:\Users\skgin\Downloads\majorer - Copy\data\medetec-dataset\foot-ulcers\foot-ulcer-0013.jpg,diabetic,,foot-ulcer-0013.jpg,-1,0,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\diabetic\medetec_foot-ulcer-0013.jpg,foot-ulcers
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\D\64_1.jpg,diabetic,train,64_1.jpg,279,1,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\diabetic\azh_64_1.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Test\Test\D\151_0.jpg,diabetic,test,151_0.jpg,217,1,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\diabetic\azh_151_0.jpg,
medetec,C:\Users\skgin\Downloads\majorer - Copy\data\medetec-dataset\foot-ulcers\foot-ulcer1-6.jpg,diabetic,,foot-ulcer1-6.jpg,-1,0,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\diabetic\medetec_foot-ulcer1-6.jpg,foot-ulcers
medetec,C:\Users\skgin\Downloads\majorer - Copy\data\medetec-dataset\toes\toes-0001.jpg,diabetic,,toes-0001.jpg,-1,0,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\diabetic\medetec_toes-0001.jpg,toes
medetec,C:\Users\skgin\Downloads\majorer - Copy\data\medetec-dataset\foot-ulcers\foot-ulcer1-3.jpg,diabetic,,foot-ulcer1-3.jpg,-1,0,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\diabetic\medetec_foot-ulcer1-3.jpg,foot-ulcers
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\D\132_0.jpg,diabetic,train,132_0.jpg,234,1,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\diabetic\azh_132_0.jpg,
medetec,C:\Users\skgin\Downloads\majorer - Copy\data\medetec-dataset\toes\toes-0042.jpg,diabetic,,toes-0042.jpg,-1,0,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\diabetic\medetec_toes-0042.jpg,toes
medetec,C:\Users\skgin\Downloads\majorer - Copy\data\medetec-dataset\foot-ulcers\foot-ulcer-3-4.jpg,diabetic,,foot-ulcer-3-4.jpg,-1,0,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\diabetic\medetec_foot-ulcer-3-4.jpg,foot-ulcers
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\D\90_0.jpg,diabetic,train,90_0.jpg,274,1,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\diabetic\azh_90_0.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\D\94_0.jpg,diabetic,train,94_0.jpg,289,1,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\diabetic\azh_94_0.jpg,
medetec,C:\Users\skgin\Downloads\majorer - Copy\data\medetec-dataset\foot-ulcers\foot-ulcer-0018.jpg,diabetic,,foot-ulcer-0018.jpg,-1,0,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\diabetic\medetec_foot-ulcer-0018.jpg,foot-ulcers
medetec,C:\Users\skgin\Downloads\majorer - Copy\data\medetec-dataset\foot-ulcers\foot-ulcer1-8.jpg,diabetic,,foot-ulcer1-8.jpg,-1,0,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\diabetic\medetec_foot-ulcer1-8.jpg,foot-ulcers
medetec,C:\Users\skgin\Downloads\majorer - Copy\data\medetec-dataset\foot-ulcers\foot-ulcer-0019.jpg,diabetic,,foot-ulcer-0019.jpg,-1,0,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\diabetic\medetec_foot-ulcer-0019.jpg,foot-ulcers
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Test\Test\D\19_0.jpg,diabetic,test,19_0.jpg,454,1,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\diabetic\azh_19_0.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\D\76_0.jpg,diabetic,train,76_0.jpg,273,1,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\diabetic\azh_76_0.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Test\Test\D\129_2.jpg,diabetic,test,129_2.jpg,254,1,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\diabetic\azh_129_2.jpg,
medetec,C:\Users\skgin\Downloads\majorer - Copy\data\medetec-dataset\foot-ulcers\foot-ulcer-0027.jpg,diabetic,,foot-ulcer-0027.jpg,-1,0,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\diabetic\medetec_foot-ulcer-0027.jpg,foot-ulcers
medetec,C:\Users\skgin\Downloads\majorer - Copy\data\medetec-dataset\toes\toes-0019.jpg,diabetic,,toes-0019.jpg,-1,0,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\diabetic\medetec_toes-0019.jpg,toes
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\D\25_1.jpg,diabetic,train,25_1.jpg,372,1,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\diabetic\azh_25_1.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\D\137_0.jpg,diabetic,train,137_0.jpg,304,1,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\diabetic\azh_137_0.jpg,
medetec,C:\Users\skgin\Downloads\majorer - Copy\data\medetec-dataset\foot-ulcers\foot-ulcer-2-3.jpg,diabetic,,foot-ulcer-2-3.jpg,-1,0,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\diabetic\medetec_foot-ulcer-2-3.jpg,foot-ulcers
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\D\139_0.jpg,diabetic,train,139_0.jpg,279,1,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\diabetic\azh_139_0.jpg,
medetec,C:\Users\skgin\Downloads\majorer - Copy\data\medetec-dataset\foot-ulcers\foot-ulcer-0028.jpg,diabetic,,foot-ulcer-0028.jpg,-1,0,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\diabetic\medetec_foot-ulcer-0028.jpg,foot-ulcers
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\D\67_0.jpg,diabetic,train,67_0.jpg,249,1,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\diabetic\azh_67_0.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\D\91_0.jpg,diabetic,train,91_0.jpg,217,1,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\diabetic\azh_91_0.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Test\Test\D\14_0.jpg,diabetic,test,14_0.jpg,373,1,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\diabetic\azh_14_0.jpg,
medetec,C:\Users\skgin\Downloads\majorer - Copy\data\medetec-dataset\foot-ulcers\foot-ulcer-0021.jpg,diabetic,,foot-ulcer-0021.jpg,-1,0,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\diabetic\medetec_foot-ulcer-0021.jpg,foot-ulcers
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Test\Test\D\126_0.jpg,diabetic,test,126_0.jpg,303,1,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\diabetic\azh_126_0.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\D\15_0.jpg,diabetic,train,15_0.jpg,298,1,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\diabetic\azh_15_0.jpg,
medetec,C:\Users\skgin\Downloads\majorer - Copy\data\medetec-dataset\toes\toes-0030.jpg,diabetic,,toes-0030.jpg,-1,0,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\diabetic\medetec_toes-0030.jpg,toes
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Test\Test\D\70_1.jpg,diabetic,test,70_1.jpg,304,1,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\diabetic\azh_70_1.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\D\68_0.jpg,diabetic,train,68_0.jpg,227,1,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\diabetic\azh_68_0.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\D\46_0.jpg,diabetic,train,46_0.jpg,426,1,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\diabetic\azh_46_0.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\D\10_0.jpg,diabetic,train,10_0.jpg,300,1,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\diabetic\azh_10_0.jpg,
medetec,C:\Users\skgin\Downloads\majorer - Copy\data\medetec-dataset\foot-ulcers\foot-ulcer-0012.jpg,diabetic,,foot-ulcer-0012.jpg,-1,0,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\diabetic\medetec_foot-ulcer-0012.jpg,foot-ulcers
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\D\117_0.jpg,diabetic,train,117_0.jpg,217,1,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\diabetic\azh_117_0.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\D\4_0.jpg,diabetic,train,4_0.jpg,229,1,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\diabetic\azh_4_0.jpg,
medetec,C:\Users\skgin\Downloads\majorer - Copy\data\medetec-dataset\toes\toes-0010.jpg,diabetic,,toes-0010.jpg,-1,0,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\diabetic\medetec_toes-0010.jpg,toes
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Test\Test\D\112_0.jpg,diabetic,test,112_0.jpg,234,1,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\diabetic\azh_112_0.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Test\Test\D\2_0.jpg,diabetic,test,2_0.jpg,301,1,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\diabetic\azh_2_0.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\D\32_0.jpg,diabetic,train,32_0.jpg,235,1,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\diabetic\azh_32_0.jpg,
medetec,C:\Users\skgin\Downloads\majorer - Copy\data\medetec-dataset\foot-ulcers\foot-ulcer-0007.jpg,diabetic,,foot-ulcer-0007.jpg,-1,0,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\diabetic\medetec_foot-ulcer-0007.jpg,foot-ulcers
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\D\81_1.jpg,diabetic,train,81_1.jpg,234,1,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\diabetic\azh_81_1.jpg,
medetec,C:\Users\skgin\Downloads\majorer - Copy\data\medetec-dataset\foot-ulcers\foot-ulcer-0029.jpg,diabetic,,foot-ulcer-0029.jpg,-1,0,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\diabetic\medetec_foot-ulcer-0029.jpg,foot-ulcers
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\D\25_0.jpg,diabetic,train,25_0.jpg,370,1,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\diabetic\azh_25_0.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\D\9_0.jpg,diabetic,train,9_0.jpg,286,1,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\diabetic\azh_9_0.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\D\146_0.jpg,diabetic,train,146_0.jpg,227,1,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\diabetic\azh_146_0.jpg,
medetec,C:\Users\skgin\Downloads\majorer - Copy\data\medetec-dataset\foot-ulcers\foot-ulcer-0004.jpg,diabetic,,foot-ulcer-0004.jpg,-1,0,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\diabetic\medetec_foot-ulcer-0004.jpg,foot-ulcers
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Test\Test\D\145_1.jpg,diabetic,test,145_1.jpg,280,1,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\diabetic\azh_145_1.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\D\122_0.jpg,diabetic,train,122_0.jpg,294,1,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\diabetic\azh_122_0.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Test\Test\D\35_0.jpg,diabetic,test,35_0.jpg,300,1,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\diabetic\azh_35_0.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Test\Test\D\56_2.jpg,diabetic,test,56_2.jpg,227,1,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\diabetic\azh_56_2.jpg,
medetec,C:\Users\skgin\Downloads\majorer - Copy\data\medetec-dataset\toes\toes-0014.jpg,diabetic,,toes-0014.jpg,-1,0,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\diabetic\medetec_toes-0014.jpg,toes
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\D\31_0.jpg,diabetic,train,31_0.jpg,272,1,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\diabetic\azh_31_0.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Test\Test\D\52_0.jpg,diabetic,test,52_0.jpg,304,1,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\diabetic\azh_52_0.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\D\154_0.jpg,diabetic,train,154_0.jpg,229,1,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\diabetic\azh_154_0.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\D\55_1.jpg,diabetic,train,55_1.jpg,81,1,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\diabetic\azh_55_1.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\D\5_0.jpg,diabetic,train,5_0.jpg,83,1,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\diabetic\azh_5_0.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Test\Test\V\42_3.jpg,venous,test,42_3.jpg,423,5,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\venous\azh_42_3.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\V\98_1.jpg,venous,train,98_1.jpg,47,5,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\venous\azh_98_1.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\V\44_0.jpg,venous,train,44_0.jpg,423,5,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\venous\azh_44_0.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\V\82_0.jpg,venous,train,82_0.jpg,82,5,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\venous\azh_82_0.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\V\3_0.jpg,venous,train,3_0.jpg,70,5,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\venous\azh_3_0.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\V\110_0.jpg,venous,train,110_0.jpg,420,5,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\venous\azh_110_0.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\V\46_0.jpg,venous,train,46_0.jpg,273,5,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\venous\azh_46_0.jpg,
medetec,C:\Users\skgin\Downloads\majorer - Copy\data\medetec-dataset\leg-ulcer-images\leg-ulcers-0075.jpg,venous,,leg-ulcers-0075.jpg,-1,0,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\venous\medetec_leg-ulcers-0075.jpg,leg-ulcer-images
medetec,C:\Users\skgin\Downloads\majorer - Copy\data\medetec-dataset\leg-ulcer-images\leg-ulcers-0055.jpg,venous,,leg-ulcers-0055.jpg,-1,0,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\venous\medetec_leg-ulcers-0055.jpg,leg-ulcer-images
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\V\62_0.jpg,venous,train,62_0.jpg,47,5,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\venous\azh_62_0.jpg,
medetec,C:\Users\skgin\Downloads\majorer - Copy\data\medetec-dataset\leg-ulcer-images\leg-ulcers-0063.jpg,venous,,leg-ulcers-0063.jpg,-1,0,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\venous\medetec_leg-ulcers-0063.jpg,leg-ulcer-images
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Test\Test\V\53_1.jpg,venous,test,53_1.jpg,81,5,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\venous\azh_53_1.jpg,
medetec,C:\Users\skgin\Downloads\majorer - Copy\data\medetec-dataset\leg-ulcer-images\healingn-leg-ulcers-0114.jpg,venous,,healingn-leg-ulcers-0114.jpg,-1,0,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\venous\medetec_healingn-leg-ulcers-0114.jpg,leg-ulcer-images
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\V\40_1.jpg,venous,train,40_1.jpg,81,5,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\venous\azh_40_1.jpg,
medetec,C:\Users\skgin\Downloads\majorer - Copy\data\medetec-dataset\leg-ulcer-images\leg-ulcer-case-2-6.jpg,venous,,leg-ulcer-case-2-6.jpg,-1,0,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\venous\medetec_leg-ulcer-case-2-6.jpg,leg-ulcer-images
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Test\Test\V\151_1.jpg,venous,test,151_1.jpg,47,5,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\venous\azh_151_1.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\V\87_3.jpg,venous,train,87_3.jpg,81,5,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\venous\azh_87_3.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Test\Test\V\53_3.jpg,venous,test,53_3.jpg,81,5,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\venous\azh_53_3.jpg,
medetec,C:\Users\skgin\Downloads\majorer - Copy\data\medetec-dataset\leg-ulcer-images\healing-venous-leg-ulcers-with-skin-staining.jpg,venous,,healing-venous-leg-ulcers-with-skin-staining.jpg,-1,0,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\venous\medetec_healing-venous-leg-ulcers-with-skin-staining.jpg,leg-ulcer-images
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Test\Test\V\104_0.jpg,venous,test,104_0.jpg,478,5,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\venous\azh_104_0.jpg,
medetec,C:\Users\skgin\Downloads\majorer - Copy\data\medetec-dataset\leg-ulcer-images\leg-ulcers-0027.jpg,venous,,leg-ulcers-0027.jpg,-1,0,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\venous\medetec_leg-ulcers-0027.jpg,leg-ulcer-images
medetec,C:\Users\skgin\Downloads\majorer - Copy\data\medetec-dataset\leg-ulcer-images\leg-ulcers-0071.jpg,venous,,leg-ulcers-0071.jpg,-1,0,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\venous\medetec_leg-ulcers-0071.jpg,leg-ulcer-images
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\V\80_0.jpg,venous,train,80_0.jpg,46,5,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\venous\azh_80_0.jpg,
medetec,C:\Users\skgin\Downloads\majorer - Copy\data\medetec-dataset\leg-ulcer-images\leg-ulcers-0074.jpg,venous,,leg-ulcers-0074.jpg,-1,0,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\venous\medetec_leg-ulcers-0074.jpg,leg-ulcer-images
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\V\146_0.jpg,venous,train,146_0.jpg,477,5,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\venous\azh_146_0.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\V\52_1.jpg,venous,train,52_1.jpg,82,5,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\venous\azh_52_1.jpg,
medetec,C:\Users\skgin\Downloads\majorer - Copy\data\medetec-dataset\leg-ulcer-images\leg-ulcers-0084.jpg,venous,,leg-ulcers-0084.jpg,-1,0,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\venous\medetec_leg-ulcers-0084.jpg,leg-ulcer-images
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\V\64_1.jpg,venous,train,64_1.jpg,421,5,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\venous\azh_64_1.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Test\Test\V\108_0.jpg,venous,test,108_0.jpg,423,5,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\venous\azh_108_0.jpg,
